age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
27,Female,High School,Government,45,Widowed,Biologist,Software Engineering,Science,37808
28,Male,Masters,Private,31,Married,Chemist,Communication,Science,165296
48,Female,High School,Self-employed,49,Married,Biologist,Communication,Science,36360
56,Female,Bachelors,Private,58,Married,Biologist,Project Management,Science,64056
27,Female,Diploma,Unemployed,46,Widowed,Geologist,C++,Science,45279
39,Female,Diploma,Self-employed,52,Divorced,Astronomer,Communication,Science,54556
23,Male,Bachelors,Unemployed,48,Single,Geologist,C++,Science,105050
50,Male,Diploma,Freelancer,27,Divorced,Astronomer,Project Management,Science,47175
51,Male,Masters,Private,56,Widowed,Astronomer,Leadership,Science,120208
32,Male,Bachelors,Freelancer,56,Married,Chemist,Leadership,Science,117270
50,Female,Diploma,Self-employed,23,Single,Astronomer,Java,Science,108380
50,Female,Masters,Government,30,Divorced,Astronomer,C++,Science,76464
58,Male,Diploma,Government,29,Divorced,Geologist,Python,Science,110376
57,Female,Bachelors,Self-employed,27,Married,Chemist,Artificial Intelligence,Science,57948
34,Female,Masters,Freelancer,52,Single,Biologist,C++,Science,72097
43,Male,Diploma,Self-employed,22,Single,Biologist,Public Speaking,Science,43154
29,Female,Diploma,Freelancer,23,Widowed,Astronomer,Testing,Science,44018
42,Male,High School,Government,56,Single,Astronomer,Data Analysis,Science,40172
30,Female,High School,Private,21,Divorced,Astronomer,Public Speaking,Science,54926
63,Male,PhD,Self-employed,44,Widowed,Biologist,Node.js,Science,104903
56,Female,High School,Freelancer,42,Single,Physicist,Cloud Computing,Science,40260
53,Female,PhD,Unemployed,59,Widowed,Biologist,Data Analysis,Science,97590
58,Female,High School,Government,28,Widowed,Astronomer,Leadership,Science,40393
64,Female,High School,Freelancer,28,Divorced,Biologist,C++,Science,38757
39,Male,Masters,Private,57,Widowed,Geologist,Python,Science,87895
50,Female,Diploma,Private,56,Divorced,Biologist,Data Analysis,Science,50854
53,Male,High School,Unemployed,30,Divorced,Geologist,Finance,Science,43339
58,Male,High School,Private,54,Single,Physicist,Python,Science,41186
64,Female,Bachelors,Freelancer,46,Married,Physicist,Graphic Design,Science,55645
37,Male,Diploma,Unemployed,41,Divorced,Physicist,Excel,Science,76582
63,Female,High School,Private,37,Widowed,Biologist,Machine Learning,Science,40320
30,Female,Diploma,Government,48,Widowed,Astronomer,Communication,Science,61296
57,Female,Diploma,Self-employed,44,Divorced,Astronomer,C++,Science,54157
58,Male,Diploma,Unemployed,35,Married,Physicist,Data Analysis,Science,50509
39,Male,PhD,Private,35,Divorced,Geologist,Python,Science,121687
53,Male,High School,Self-employed,40,Married,Chemist,UI/UX Design,Science,104421
19,Female,PhD,Self-employed,44,Single,Biologist,Project Management,Science,103320
64,Male,Masters,Self-employed,29,Divorced,Astronomer,Excel,Science,125847
64,Female,Masters,Unemployed,42,Single,Astronomer,Data Visualization,Science,89867
53,Female,Masters,Freelancer,49,Single,Astronomer,Excel,Science,136557
41,Male,Bachelors,Government,47,Divorced,Astronomer,Python,Science,144244
34,Male,Bachelors,Freelancer,36,Divorced,Biologist,Excel,Science,53968
57,Male,Masters,Unemployed,21,Single,Biologist,Java,Science,74615
52,Male,Bachelors,Government,59,Married,Physicist,Networking,Science,99167
32,Male,Diploma,Unemployed,50,Married,Biologist,Data Analysis,Science,60618
52,Male,PhD,Self-employed,32,Single,NGO Coordinator,Public Speaking,Social Work,99577
23,Male,High School,Unemployed,24,Single,Community Organizer,Public Speaking,Social Work,36212
46,Female,PhD,Private,50,Divorced,Social Worker,Communication,Social Work,81118
57,Male,PhD,Freelancer,56,Divorced,Counselor,Database Management,Social Work,177088
23,Female,PhD,Self-employed,39,Married,Counselor,Node.js,Social Work,145960
34,Female,PhD,Private,44,Divorced,Community Organizer,Data Visualization,Social Work,139574
20,Female,Masters,Government,39,Divorced,Rehabilitation Specialist,Finance,Social Work,96506
25,Female,Diploma,Private,48,Divorced,NGO Coordinator,Public Speaking,Social Work,57319
48,Male,Diploma,Self-employed,25,Single,Social Worker,Business Analysis,Social Work,75421
53,Female,High School,Self-employed,39,Widowed,Rehabilitation Specialist,React,Social Work,71278
37,Female,Masters,Government,42,Divorced,Counselor,Communication,Social Work,91316
52,Female,Diploma,Unemployed,20,Widowed,Social Worker,Testing,Social Work,96281
51,Male,Diploma,Self-employed,44,Single,Social Worker,Data Analysis,Social Work,56092
23,Female,Diploma,Self-employed,35,Widowed,Community Organizer,React,Social Work,73184
56,Male,Diploma,Self-employed,42,Single,NGO Coordinator,Leadership,Social Work,58241
53,Male,High School,Unemployed,39,Single,Social Worker,Communication,Social Work,63831
26,Female,PhD,Self-employed,58,Divorced,Rehabilitation Specialist,Communication,Social Work,153264
51,Female,High School,Freelancer,36,Single,Rehabilitation Specialist,Cybersecurity,Social Work,74526
50,Male,Masters,Government,20,Widowed,NGO Coordinator,Java,Social Work,113713
51,Female,Masters,Private,50,Single,Counselor,Excel,Social Work,129559
50,Female,Diploma,Government,52,Single,Community Organizer,HTML/CSS,Social Work,52118
55,Female,Bachelors,Self-employed,36,Widowed,NGO Coordinator,HTML/CSS,Social Work,131079
43,Female,High School,Freelancer,53,Single,Social Worker,Excel,Social Work,92094
25,Female,Masters,Unemployed,33,Widowed,Social Worker,Cloud Computing,Social Work,96508
30,Female,PhD,Freelancer,32,Widowed,NGO Coordinator,Excel,Social Work,78194
54,Female,High School,Freelancer,29,Divorced,NGO Coordinator,Artificial Intelligence,Social Work,79989
26,Female,PhD,Self-employed,58,Divorced,NGO Coordinator,Python,Social Work,139787
55,Female,Bachelors,Private,24,Divorced,Rehabilitation Specialist,C++,Social Work,54335
55,Female,High School,Self-employed,52,Widowed,Rehabilitation Specialist,Marketing,Social Work,58568
45,Male,Masters,Freelancer,23,Married,Counselor,Communication,Social Work,85928
41,Female,Bachelors,Unemployed,45,Married,NGO Coordinator,C++,Social Work,68974
26,Male,Diploma,Self-employed,29,Married,Rehabilitation Specialist,Data Analysis,Social Work,79993
50,Female,Bachelors,Government,52,Married,NGO Coordinator,Excel,Social Work,75379
59,Female,Masters,Self-employed,26,Widowed,Social Worker,Python,Social Work,56311
42,Male,Diploma,Government,21,Married,Community Organizer,Public Speaking,Social Work,74286
42,Female,High School,Self-employed,58,Single,Community Organizer,Node.js,Social Work,89978
48,Female,PhD,Self-employed,20,Single,Rehabilitation Specialist,Public Speaking,Social Work,160167
54,Male,PhD,Freelancer,21,Divorced,Rehabilitation Specialist,Testing,Social Work,103190
43,Male,High School,Private,32,Divorced,Social Worker,Public Speaking,Social Work,73516
49,Male,Masters,Government,36,Divorced,NGO Coordinator,Artificial Intelligence,Social Work,191889
37,Female,Diploma,Self-employed,53,Widowed,Rehabilitation Specialist,Statistics,Social Work,73701
52,Male,Diploma,Unemployed,57,Widowed,Counselor,Communication,Social Work,68453
56,Female,Masters,Freelancer,31,Single,Community Organizer,DevOps,Social Work,80813
26,Male,High School,Self-employed,45,Married,Rehabilitation Specialist,React,Social Work,56592
49,Female,High School,Private,47,Married,Counselor,Python,Social Work,53222
26,Male,High School,Self-employed,45,Married,Rehabilitation Specialist,Leadership,Social Work,47375
64,Female,High School,Unemployed,21,Married,Rehabilitation Specialist,Data Visualization,Social Work,92131
33,Male,Diploma,Freelancer,38,Married,Community Organizer,DevOps,Social Work,58876
20,Female,Masters,Private,20,Single,NGO Coordinator,Leadership,Social Work,106433
31,Male,High School,Freelancer,46,Divorced,Community Organizer,Blockchain,Social Work,47317
39,Male,Diploma,Unemployed,45,Divorced,NGO Coordinator,Leadership,Social Work,85340
20,Female,PhD,Self-employed,56,Widowed,Rehabilitation Specialist,Data Analysis,Social Work,96124
29,Female,PhD,Government,59,Married,Social Worker,Python,Social Work,172670
21,Female,Diploma,Government,31,Widowed,Counselor,Testing,Social Work,84656
33,Female,PhD,Unemployed,56,Single,Counselor,Communication,Social Work,202427
47,Female,High School,Self-employed,53,Married,Rehabilitation Specialist,Leadership,Social Work,51958
41,Female,Diploma,Unemployed,51,Divorced,Rehabilitation Specialist,Networking,Social Work,73766
21,Female,PhD,Unemployed,56,Single,Community Organizer,Machine Learning,Social Work,115387
61,Male,High School,Unemployed,57,Single,Rehabilitation Specialist,SQL,Social Work,48725
44,Male,Diploma,Private,22,Divorced,Rehabilitation Specialist,UI/UX Design,Social Work,45224
64,Male,PhD,Self-employed,23,Married,Community Organizer,Python,Social Work,79862
18,Female,PhD,Self-employed,24,Divorced,NGO Coordinator,Public Speaking,Social Work,175838
49,Female,PhD,Freelancer,56,Single,Social Worker,Cloud Computing,Social Work,109814
33,Male,Diploma,Freelancer,36,Widowed,NGO Coordinator,Leadership,Social Work,41637
43,Male,Bachelors,Self-employed,25,Single,Community Organizer,Python,Social Work,77057
27,Female,High School,Government,45,Widowed,Rehabilitation Specialist,Communication,Social Work,37521
41,Male,PhD,Government,35,Divorced,NGO Coordinator,C++,Social Work,221000
60,Female,Diploma,Unemployed,21,Divorced,Rehabilitation Specialist,Public Speaking,Social Work,57860
63,Male,Bachelors,Unemployed,57,Married,NGO Coordinator,Python,Social Work,86334
29,Male,Diploma,Self-employed,21,Divorced,Community Organizer,Database Management,Social Work,48269
46,Female,High School,Government,58,Widowed,Community Organizer,Cybersecurity,Social Work,63664
57,Male,Bachelors,Unemployed,25,Single,Social Worker,Communication,Social Work,54423
51,Female,Bachelors,Private,33,Divorced,Counselor,Excel,Social Work,60792
20,Female,High School,Government,20,Married,Community Organizer,Leadership,Social Work,44011
57,Female,PhD,Self-employed,34,Widowed,Social Worker,Database Management,Social Work,121975
32,Female,Diploma,Unemployed,41,Widowed,Social Worker,Public Speaking,Social Work,54035
31,Male,PhD,Freelancer,49,Widowed,Community Organizer,Python,Social Work,125036
63,Male,Bachelors,Freelancer,36,Single,Rehabilitation Specialist,C++,Social Work,53190
36,Male,Diploma,Government,36,Divorced,Rehabilitation Specialist,Database Management,Social Work,51043
19,Female,PhD,Self-employed,44,Single,Rehabilitation Specialist,Project Management,Social Work,103320
64,Female,High School,Self-employed,26,Married,NGO Coordinator,Leadership,Social Work,32651
32,Male,PhD,Private,28,Single,Rehabilitation Specialist,Data Analysis,Social Work,223495
23,Female,Bachelors,Private,23,Widowed,Community Organizer,Database Management,Social Work,61577
54,Male,Masters,Unemployed,20,Married,Social Worker,HTML/CSS,Social Work,92163
24,Female,PhD,Government,58,Widowed,Counselor,Artificial Intelligence,Social Work,196296
42,Female,PhD,Private,54,Single,NGO Coordinator,Data Analysis,Social Work,88548
21,Male,PhD,Government,31,Divorced,Community Organizer,Leadership,Social Work,97977
29,Female,High School,Freelancer,52,Widowed,Community Organizer,Testing,Social Work,46097
47,Female,Masters,Private,30,Single,Social Worker,Data Visualization,Social Work,96037
48,Female,Bachelors,Unemployed,20,Single,Counselor,Cloud Computing,Social Work,86330
47,Male,PhD,Unemployed,39,Widowed,Rehabilitation Specialist,Leadership,Social Work,208191
62,Male,Diploma,Unemployed,29,Married,Counselor,Public Speaking,Social Work,107387
51,Female,Bachelors,Unemployed,21,Married,Community Organizer,Business Analysis,Social Work,95708
38,Male,Diploma,Self-employed,40,Divorced,Counselor,C++,Social Work,83799
39,Female,Bachelors,Government,44,Single,NGO Coordinator,Public Speaking,Social Work,59010
39,Male,PhD,Freelancer,49,Divorced,NGO Coordinator,Networking,Social Work,81422
55,Female,Bachelors,Freelancer,57,Widowed,Rehabilitation Specialist,Public Speaking,Social Work,90170
58,Male,Diploma,Government,44,Divorced,Community Organizer,Cloud Computing,Social Work,58117
54,Male,PhD,Freelancer,23,Single,NGO Coordinator,UI/UX Design,Social Work,178428
46,Female,High School,Government,51,Married,Rehabilitation Specialist,Public Speaking,Social Work,76761
56,Female,PhD,Private,39,Divorced,NGO Coordinator,Leadership,Social Work,153197
19,Female,PhD,Private,50,Single,Community Organizer,Communication,Social Work,101778
22,Female,Bachelors,Freelancer,25,Single,Community Organizer,Communication,Social Work,78309
23,Female,PhD,Self-employed,20,Married,Rehabilitation Specialist,Python,Social Work,205283
55,Male,Diploma,Self-employed,45,Married,NGO Coordinator,Python,Social Work,61627
39,Female,High School,Freelancer,48,Widowed,Social Worker,Public Speaking,Social Work,59874
42,Female,Masters,Government,57,Single,Rehabilitation Specialist,Excel,Social Work,76882
18,Female,Diploma,Private,57,Single,Rehabilitation Specialist,Networking,Social Work,60657
61,Male,High School,Private,27,Married,Rehabilitation Specialist,Leadership,Social Work,45136
19,Female,PhD,Freelancer,57,Widowed,Social Worker,Public Speaking,Social Work,160462
46,Male,Diploma,Self-employed,25,Married,NGO Coordinator,C++,Social Work,46412
31,Male,Diploma,Freelancer,48,Single,Rehabilitation Specialist,Business Analysis,Social Work,108138
20,Female,Masters,Unemployed,54,Single,Rehabilitation Specialist,Customer Support,Social Work,76999
21,Male,Bachelors,Self-employed,57,Married,Counselor,C++,Social Work,57023
45,Female,Diploma,Unemployed,52,Single,Social Worker,Testing,Social Work,79009
50,Male,Bachelors,Government,24,Divorced,Community Organizer,Database Management,Social Work,50031
48,Female,High School,Private,32,Divorced,Counselor,Customer Support,Social Work,46995
55,Female,Bachelors,Freelancer,57,Widowed,Rehabilitation Specialist,Node.js,Social Work,87048
38,Male,Diploma,Self-employed,24,Divorced,Rehabilitation Specialist,Statistics,Social Work,45912
32,Female,Diploma,Self-employed,50,Divorced,Social Worker,Java,Social Work,41654
27,Female,PhD,Government,46,Single,Community Organizer,Data Analysis,Social Work,80235
33,Male,PhD,Government,54,Single,Rehabilitation Specialist,Excel,Social Work,76834
60,Male,Bachelors,Government,30,Widowed,Community Organizer,C++,Social Work,76093
48,Female,High School,Self-employed,49,Married,Community Organizer,Business Analysis,Social Work,33682
53,Female,Masters,Freelancer,49,Single,NGO Coordinator,Excel,Social Work,136557
37,Male,Masters,Government,25,Widowed,Rehabilitation Specialist,Communication,Social Work,161124
40,Male,Masters,Unemployed,20,Divorced,NGO Coordinator,Data Analysis,Social Work,73796
42,Female,PhD,Private,47,Widowed,Community Organizer,Python,Social Work,208175
35,Male,Masters,Private,49,Divorced,Social Worker,Excel,Social Work,88218
59,Female,PhD,Unemployed,57,Widowed,Rehabilitation Specialist,Python,Social Work,190628
33,Male,Masters,Unemployed,56,Widowed,Rehabilitation Specialist,Business Analysis,Social Work,80383
42,Female,Masters,Government,57,Single,Social Worker,Excel,Social Work,76882
18,Male,Diploma,Freelancer,42,Divorced,Community Organizer,Leadership,Social Work,87136
64,Male,Diploma,Freelancer,36,Married,Counselor,Excel,Social Work,80757
62,Male,High School,Freelancer,23,Single,Community Organizer,Leadership,Social Work,61084
46,Female,Bachelors,Private,59,Married,Social Worker,UI/UX Design,Social Work,118292
